acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,participant,label,category,set
-0.2165,0.934,-0.11,1.9026,-1.1219999999999999,-4.4392,B,ohp,medium,36
-0.22866666666666666,0.802,-0.11333333333333333,25.9878,-17.8658,-26.4146,B,ohp,medium,36
-0.26349999999999996,0.7075,-0.22899999999999998,43.0486,16.6216,-19.1586,B,ohp,medium,36
-0.35633333333333334,0.7923333333333332,-0.3283333333333333,13.9388,4.6344,-8.8414,B,ohp,medium,36
-0.4105,0.871,-0.389,-13.5732,-6.4512,0.5731999999999999,B,ohp,medium,36
-0.434,0.91,-0.31866666666666665,-26.1952,-5.5,18.0246,B,ohp,medium,36
-0.369,0.9935,-0.2475,-33.195,-16.7194,32.7196,B,ohp,medium,36
-0.35166666666666674,1.362,-0.29133333333333333,44.5976,20.4512,-23.6462,B,ohp,medium,36
-0.428,1.0454999999999999,-0.39149999999999996,35.4758,11.305,-32.9026,B,ohp,medium,36
-0.36766666666666664,0.7543333333333333,-0.35366666666666663,-23.5612,-12.4634,11.4878,B,ohp,medium,36
-0.3125,0.73,-0.24050000000000002,-55.2316,-23.1586,24.7316,B,ohp,medium,36
-0.206,0.681,-0.13733333333333334,-2.8656000000000006,-4.4024,39.9878,B,ohp,medium,36
-0.1865,0.95,-0.094,8.1584,-2.6096,4.3902,B,ohp,medium,36
-0.17033333333333334,0.8733333333333334,-0.15233333333333332,9.305000000000001,-7.573400000000001,-12.4634,B,ohp,medium,36
-0.20700000000000002,0.6805,-0.1765,27.817,-5.939,-44.134,B,ohp,medium,36
-0.3496666666666666,0.8109999999999999,-0.24766666666666667,34.4634,22.0366,-13.4388,B,ohp,medium,36
-0.3995,0.7975000000000001,-0.323,-4.0854,-0.817,-11.866,B,ohp,medium,36
-0.44,0.85,-0.34800000000000003,-30.317,-15.5488,13.670600000000002,B,ohp,medium,36
-0.44999999999999996,1.0099999999999998,-0.182,-46.0244,-20.8416,35.5732,B,ohp,medium,36
-0.39233333333333337,1.2903333333333333,-0.15433333333333332,14.024400000000004,-0.6951999999999998,0.06099999999999994,B,ohp,medium,36
-0.4115,1.225,-0.28300000000000003,76.7928,35.8292,-22.134,B,ohp,medium,36
-0.39599999999999996,0.8513333333333333,-0.36800000000000005,-14.109800000000002,-4.0367999999999995,-16.0976,B,ohp,medium,36
-0.3265,0.722,-0.2865,-41.6342,-20.0364,19.0122,B,ohp,medium,36
-0.22366666666666668,0.6446666666666667,-0.14333333333333334,-20.0488,-8.1342,51.3172,B,ohp,medium,36
-0.17049999999999998,0.8815,-0.151,11.7806,7.097200000000001,13.3172,B,ohp,medium,36
-0.10233333333333333,0.9346666666666666,-0.16766666666666666,3.6950000000000003,-9.939,1.049,B,ohp,medium,36
-0.1535,0.971,-0.1765,-2.5366,-4.7926,-6.2926,B,ohp,medium,36
-0.15833333333333333,0.9543333333333334,-0.15266666666666664,10.317,-10.9146,-3.6462000000000003,B,ohp,medium,36
-0.1675,0.6205,-0.14600000000000002,34.8904,-6.7562,-48.2558,B,ohp,medium,36
-0.319,0.8033333333333333,-0.3096666666666667,21.7684,27.9514,-20.5124,B,ohp,medium,36
-0.365,0.8140000000000001,-0.388,4.7804,1.6949999999999998,-4.9510000000000005,B,ohp,medium,36
-0.4083333333333334,0.8286666666666666,-0.39466666666666667,-22.1706,-15.7316,1.5852,B,ohp,medium,36
-0.4325,0.9195,-0.251,-58.9024,-18.6708,27.4632,B,ohp,medium,36
-0.43566666666666665,1.3286666666666667,-0.16766666666666666,4.1952,0.0,-3.0852000000000004,B,ohp,medium,36
-0.4745,1.1595,-0.2985,66.98780000000001,5.3902,-31.1098,B,ohp,medium,36
-0.4206666666666667,0.7923333333333332,-0.29233333333333333,-15.8292,7.890000000000001,-5.0732,B,ohp,medium,36
-0.356,0.7155,-0.2745,-16.0974,7.9754000000000005,17.7316,B,ohp,medium,36
-0.33666666666666667,0.8536666666666667,-0.216,-33.9634,-24.2318,33.0852,B,ohp,medium,36
-0.181,0.606,-0.1415,10.0732,-0.5609999999999999,20.695,B,ohp,medium,36
-0.22366666666666668,0.9510000000000001,-0.13633333333333333,5.2318,-2.0,-0.7682,B,ohp,medium,36
-0.22549999999999998,0.8405,-0.1855,5.5854,-6.329000000000001,-22.061,B,ohp,medium,36
-0.2833333333333333,0.6903333333333332,-0.19033333333333333,56.9388,-2.573399999999998,-31.377999999999997,B,ohp,medium,36
-0.4315,0.8545,-0.375,5.3660000000000005,11.0122,-11.0,B,ohp,medium,36
-0.37966666666666665,0.7426666666666666,-0.39166666666666666,-4.5732,-4.9392000000000005,-13.2072,B,ohp,medium,36
-0.4795,0.8340000000000001,-0.2865,-29.5856,-8.2438,20.1588,B,ohp,medium,36
-0.448,0.965,-0.25133333333333335,-39.4754,-16.9146,24.7804,B,ohp,medium,36
-0.48950000000000005,1.3375,-0.249,19.3416,10.8416,-4.061,B,ohp,medium,36
-0.47666666666666674,1.1079999999999999,-0.30133333333333334,55.04880000000001,2.8904,-24.3904,B,ohp,medium,36
-0.3865,0.7729999999999999,-0.3395,-19.8536,10.6584,4.4756,B,ohp,medium,36
-0.3433333333333333,0.759,-0.25766666666666665,-33.7194,-5.8782,8.9268,B,ohp,medium,36
-0.33599999999999997,0.8245,-0.149,-23.6464,-0.35379999999999967,41.81699999999999,B,ohp,medium,36
-0.17200000000000001,0.7263333333333334,-0.13999999999999999,10.683,-5.4026,29.634000000000004,B,ohp,medium,36
-0.149,0.9875,-0.2,-8.2808,2.5366000000000004,-5.561,B,ohp,medium,36
-0.166,0.957,-0.136,-4.1339999999999995,-4.158399999999999,-9.1098,B,ohp,medium,36
-0.201,0.9305,-0.137,-1.0612,-3.6832000000000003,-2.0119999999999996,B,ohp,medium,36
-0.21233333333333335,0.964,-0.09466666666666668,-6.0976,-4.7682,-7.8172,B,ohp,medium,36
-0.237,0.942,-0.069,6.9998000000000005,2.6096000000000004,-14.4756,B,ohp,medium,36
-0.29,0.8903333333333334,-0.09300000000000001,4.1954,-6.805200000000001,-8.2804,B,ohp,medium,36
-0.2255,0.5805,-0.16349999999999998,48.4268,1.5488000000000004,-19.183,B,ohp,medium,36
-0.391,0.8603333333333333,-0.251,16.4756,17.634,-13.3292,B,ohp,medium,36
-0.4305,0.8345,-0.358,-4.2318,-3.9879999999999995,-11.7316,B,ohp,medium,36
-0.4306666666666667,0.8300000000000001,-0.2976666666666667,-7.4146,2.2926,1.5732000000000004,B,ohp,medium,36
-0.491,0.9365,-0.271,-41.2562,-22.012,7.695,B,ohp,medium,36
-0.5133333333333333,1.112,-0.18233333333333332,-10.0366,-5.061,12.938999999999998,B,ohp,medium,36
-0.518,1.228,-0.3145,75.4756,23.0488,-11.3902,B,ohp,medium,36
-0.43166666666666664,0.8353333333333334,-0.32666666666666666,7.8658,3.7072000000000003,-4.646400000000001,B,ohp,medium,36
-0.4105,0.7645,-0.3875,-14.134200000000002,-19.061,13.268200000000002,B,ohp,medium,36
-0.3176666666666667,0.7440000000000001,-0.274,-24.4266,-13.694999999999999,32.8412,B,ohp,medium,36
-0.153,0.39249999999999996,-0.17,10.7194,3.9632000000000005,-12.2804,B,ohp,medium,36
-0.292,0.7293333333333334,-0.268,24.2318,5.0366,-9.683,B,ohp,medium,36
-0.39649999999999996,0.8585,-0.321,-23.2316,-11.0732,-9.6466,B,ohp,medium,36
-0.383,0.93,-0.20299999999999999,-25.3658,-11.7316,19.8294,B,ohp,medium,36
-0.44,1.0594999999999999,-0.128,-37.1464,-21.9756,28.5,B,ohp,medium,36
-0.40633333333333327,1.393,-0.14866666666666667,47.1706,21.0612,-21.3782,B,ohp,medium,36
-0.405,0.9975,-0.24,40.7438,10.5734,-37.451,B,ohp,medium,36
-0.4033333333333333,0.7336666666666667,-0.30266666666666664,2.9026,7.1462,7.8172,B,ohp,medium,36
-0.432,0.8140000000000001,-0.31799999999999995,-28.219600000000003,-20.744,12.1464,B,ohp,medium,36
-0.2906666666666667,0.7326666666666667,-0.18300000000000002,-48.0,-1.4756,41.695,B,ohp,medium,36
-0.20800000000000002,0.711,-0.1345,12.865800000000002,-9.5854,0.3658000000000001,B,ohp,medium,36
-0.207,0.738,-0.09966666666666667,23.8294,-7.1586,-29.829200000000004,B,ohp,medium,36
-0.3665,0.764,-0.2245,37.3658,16.3658,-22.3656,B,ohp,medium,36
-0.43733333333333335,0.8426666666666667,-0.319,8.2194,7.9878,3.4024,B,ohp,medium,36
-0.432,0.893,-0.2985,-26.865999999999996,-18.744,4.1586,B,ohp,medium,36
-0.4423333333333333,0.9423333333333334,-0.20733333333333334,-41.0124,-20.061,24.3778,B,ohp,medium,36
-0.4285,1.154,-0.0625,-10.2562,-11.244,12.6464,B,ohp,medium,36
-0.45,1.248,-0.19533333333333336,84.0244,52.9756,-31.5122,B,ohp,medium,36
-0.406,0.823,-0.376,24.6462,1.8049999999999997,-14.390199999999998,B,ohp,medium,36
-0.4073333333333333,0.787,-0.4066666666666667,-29.744,-12.7318,5.7438,B,ohp,medium,36
-0.351,0.773,-0.32199999999999995,-45.1464,-26.622000000000003,38.6342,B,ohp,medium,36
-0.22433333333333336,0.614,-0.13566666666666669,-30.6586,15.8172,12.963400000000002,B,ohp,medium,36
-0.2855,1.0225,-0.0285,6.7072,-0.36600000000000005,5.1464,B,ohp,medium,36
-0.23766666666666666,0.9223333333333333,-0.11966666666666666,9.512,-3.732,2.9634,B,ohp,medium,36
-0.249,0.913,-0.113,0.8415999999999997,-14.194999999999999,-6.2562,B,ohp,medium,36
-0.245,0.9156666666666666,-0.13466666666666666,12.4268,-1.0363999999999998,-13.817000000000002,B,ohp,medium,36
-0.248,0.6735,-0.20350000000000001,29.9024,3.0852,-23.183,B,ohp,medium,36
-0.35366666666666663,0.7333333333333334,-0.239,21.744,6.4758,-13.268200000000002,B,ohp,medium,36
-0.41600000000000004,0.7805,-0.276,-9.7802,-1.3046000000000006,8.585400000000002,B,ohp,medium,36
-0.43566666666666665,0.987,-0.21666666666666667,-44.5244,-21.1706,27.7682,B,ohp,medium,36
-0.40549999999999997,1.061,-0.079,-48.3292,-21.9024,25.7682,B,ohp,medium,36
-0.2816666666666667,1.2523333333333333,-0.0010000000000000002,28.316999999999997,-13.1708,0.4878,B,ohp,medium,36
-0.34199999999999997,1.1349999999999998,-0.082,67.2928,48.3902,-33.6586,B,ohp,medium,36
-0.3416666666666666,0.8606666666666666,-0.3213333333333333,33.622,-0.10960000000000036,-23.1464,B,ohp,medium,36
-0.3915,0.784,-0.358,-2.0490000000000004,-11.9268,-5.0612,B,ohp,medium,36
-0.39633333333333337,0.781,-0.34299999999999997,-12.561,-2.0122,18.3902,B,ohp,medium,36
-0.344,0.8494999999999999,-0.2945,-39.4636,-12.256,41.7076,B,ohp,medium,36
-0.16833333333333333,0.673,-0.18433333333333332,-17.0976,4.1586,18.2928,B,ohp,medium,36
-0.23099999999999998,1.0385,-0.10200000000000001,-3.9146,-6.817,-9.3534,B,ohp,medium,36
-0.19266666666666665,0.7316666666666666,-0.11766666666666666,39.4634,3.3292,-38.8414,B,ohp,medium,36
-0.28,0.6575,-0.2955,46.8534,12.6708,-8.5732,B,ohp,medium,36
-0.36866666666666664,0.8356666666666667,-0.3503333333333334,-5.9634,-4.8294,3.6706000000000003,B,ohp,medium,36
-0.3705,0.9025000000000001,-0.3105,-36.4756,-31.1952,5.5608,B,ohp,medium,36
-0.439,1.122,-0.2293333333333333,-41.378,-28.768399999999996,57.2438,B,ohp,medium,36
-0.187,1.0725,-0.0895,6.7928,-6.744,14.890199999999998,B,ohp,medium,36
-0.15733333333333333,0.964,-0.07433333333333333,1.6829999999999998,-6.5611999999999995,3.5607999999999995,B,ohp,medium,36
-0.267,0.924,-0.132,5.6708,-5.6586,7.0489999999999995,B,ohp,medium,37
-0.21033333333333334,0.9273333333333333,-0.15,-6.6462,-5.1217999999999995,6.2196,B,ohp,medium,37
-0.279,1.3845,-0.3125,33.8414,28.670799999999996,-23.1096,B,ohp,medium,37
-0.3273333333333333,1.0106666666666666,-0.337,55.9024,28.7318,-26.1218,B,ohp,medium,37
-0.2695,0.767,-0.45199999999999996,3.793,-11.1342,4.207400000000001,B,ohp,medium,37
-0.254,0.7686666666666667,-0.439,-30.877999999999997,-8.561,10.8782,B,ohp,medium,37
-0.147,0.3905,-0.223,-5.1462,-18.122,4.7316,B,ohp,medium,37
-0.23199999999999998,0.5216666666666666,-0.27266666666666667,31.170799999999996,6.9879999999999995,-22.7806,B,ohp,medium,37
-0.38,0.9335,-0.41800000000000004,-1.9878,-1.4148,-4.683000000000001,B,ohp,medium,37
-0.4176666666666667,0.9023333333333333,-0.399,-16.3048,-9.0732,12.6708,B,ohp,medium,37
-0.3685,0.9624999999999999,-0.3865,-27.2928,-21.0,22.9266,B,ohp,medium,37
-0.39233333333333337,1.2716666666666665,-0.4146666666666667,13.585399999999998,1.2560000000000002,1.0244,B,ohp,medium,37
-0.42100000000000004,1.1675,-0.46599999999999997,49.0488,14.1588,-15.6828,B,ohp,medium,37
-0.3013333333333333,0.7963333333333334,-0.4106666666666667,-16.8656,-3.9512,-11.8172,B,ohp,medium,37
-0.2475,0.7625,-0.394,-31.890000000000004,-23.0732,30.305,B,ohp,medium,37
-0.14133333333333334,0.20166666666666666,-0.12833333333333333,22.2806,9.707,-22.305,B,ohp,medium,37
-0.3795,0.924,-0.4,27.622000000000003,-7.7438,-15.927000000000001,B,ohp,medium,37
-0.38933333333333336,0.8036666666666666,-0.448,-1.5734,3.2805999999999997,15.024599999999998,B,ohp,medium,37
-0.447,0.9075,-0.3675,-38.0488,-22.1952,5.683,B,ohp,medium,37
-0.38266666666666665,0.9903333333333334,-0.29,-22.1708,-12.3172,23.2926,B,ohp,medium,37
-0.48150000000000004,1.4635,-0.444,39.061,35.439,-11.2196,B,ohp,medium,37
-0.399,1.0206666666666666,-0.4266666666666667,28.012400000000003,11.622,-20.8658,B,ohp,medium,37
-0.3375,0.7835000000000001,-0.46599999999999997,-27.085199999999997,-12.7806,8.7804,B,ohp,medium,37
-0.165,0.3016666666666667,-0.18799999999999997,-37.1218,-9.3292,-0.6097999999999999,B,ohp,medium,37
-0.19,0.51,-0.199,40.4024,8.6952,-14.561000000000002,B,ohp,medium,37
-0.422,0.9506666666666667,-0.385,2.634,8.4878,8.4758,B,ohp,medium,37
-0.4195,0.9125,-0.3135,-20.8292,-14.9024,10.6832,B,ohp,medium,37
-0.36766666666666664,0.977,-0.323,-27.317,-13.0124,26.6952,B,ohp,medium,37
-0.2855,1.1360000000000001,-0.2565,3.0488,-6.0976,9.3538,B,ohp,medium,37
-0.36366666666666664,1.3323333333333334,-0.43166666666666664,75.76820000000001,28.9878,-20.6706,B,ohp,medium,37
-0.3005,0.8255,-0.47450000000000003,12.3902,-8.4756,-11.0,B,ohp,medium,37
-0.25966666666666666,0.7086666666666667,-0.38799999999999996,-73.0488,-24.8782,15.536599999999998,B,ohp,medium,37
-0.055499999999999994,0.057999999999999996,-0.1575,22.3658,8.1342,-20.8416,B,ohp,medium,37
-0.331,0.778,-0.3156666666666667,27.756,7.3902,-8.6098,B,ohp,medium,37
-0.4185,0.873,-0.395,-16.4022,-9.6462,-10.7928,B,ohp,medium,37
-0.445,0.898,-0.3283333333333333,-29.3416,-8.450999999999999,22.4634,B,ohp,medium,37
-0.41400000000000003,1.0045,-0.281,-24.1584,-27.365999999999996,23.7804,B,ohp,medium,37
-0.3946666666666667,1.261,-0.25299999999999995,23.195,4.9148,-1.8904,B,ohp,medium,37
-0.369,1.0795,-0.32799999999999996,77.1216,28.9878,-4.6708,B,ohp,medium,37
-0.32433333333333336,0.8463333333333333,-0.48933333333333334,14.366,-6.0856,-15.7928,B,ohp,medium,37
-0.28800000000000003,0.7015,-0.42700000000000005,-26.3536,0.5123999999999997,8.6706,B,ohp,medium,37
-0.2316666666666667,0.676,-0.37633333333333335,-35.9144,-13.3536,28.365999999999996,B,ohp,medium,37
-0.16699999999999998,0.579,-0.3295,18.8904,-0.6342000000000001,-0.024399999999999977,B,ohp,medium,37
-0.204,0.6213333333333333,-0.3393333333333333,4.5366,-0.7439999999999998,-36.9266,B,ohp,medium,37
-0.351,0.738,-0.3245,6.9146,-8.4634,-17.3048,B,ohp,medium,37
-0.44333333333333336,0.8576666666666667,-0.325,-10.5976,-6.0486,8.8662,B,ohp,medium,37
-0.5429999999999999,1.0695000000000001,-0.39649999999999996,-40.5,-23.9512,23.2072,B,ohp,medium,37
-0.38066666666666665,0.9983333333333334,-0.21966666666666668,-19.6586,-23.0976,16.5488,B,ohp,medium,37
-0.4245,1.4184999999999999,-0.28900000000000003,40.7438,51.29259999999999,-11.061,B,ohp,medium,37
-0.36733333333333335,0.9343333333333333,-0.36166666666666664,53.54879999999999,15.5732,-10.1828,B,ohp,medium,37
-0.3245,0.755,-0.434,-0.5732000000000002,-7.939,-8.4634,B,ohp,medium,37
-0.3503333333333334,0.7549999999999999,-0.39566666666666667,-7.1098,-21.2682,3.6343999999999994,B,ohp,medium,37
-0.3385,0.8220000000000001,-0.379,-37.927,8.305,54.439,B,ohp,medium,37
-0.14166666666666666,0.6093333333333333,-0.2956666666666667,0.31700000000000017,1.5856,11.5486,B,ohp,medium,37
-0.14850000000000002,1.0354999999999999,-0.3295,-5.9146,-1.5366,-10.6342,B,ohp,medium,37
-0.19866666666666666,0.8973333333333334,-0.2843333333333333,3.5,4.1464,-4.7072,B,ohp,medium,37
-0.2315,0.907,-0.3065,0.1708000000000002,-10.573,2.5242,B,ohp,medium,37
-0.19866666666666666,0.8566666666666666,-0.3026666666666667,-4.1098,-9.7682,-11.3292,B,ohp,medium,37
-0.184,0.623,-0.2445,16.7562,6.6584,-28.5854,B,ohp,medium,37
-0.323,0.7613333333333333,-0.336,42.1464,17.5,3.8537999999999997,B,ohp,medium,37
-0.348,0.915,-0.45599999999999996,-19.7684,1.0732,-20.378,B,ohp,medium,37
-0.34400000000000003,0.8446666666666666,-0.365,-29.122000000000003,-11.4512,10.9268,B,ohp,medium,37
-0.417,1.051,-0.32599999999999996,-33.2436,-19.3414,12.7436,B,ohp,medium,37
-0.48000000000000004,1.4000000000000001,-0.43966666666666665,63.82919999999999,33.4512,-7.097199999999999,B,ohp,medium,37
-0.3665,0.8555,-0.4185,20.6584,-19.2074,-10.7928,B,ohp,medium,37
-0.325,0.7606666666666667,-0.424,-26.621999999999996,-3.1464,29.914800000000003,B,ohp,medium,37
-0.079,0.12250000000000001,-0.1225,-6.402600000000001,-4.4148,-16.5244,B,ohp,medium,37
-0.3,0.6803333333333333,-0.31466666666666665,24.9512,-2.195,-13.5244,B,ohp,medium,37
-0.39449999999999996,0.9025000000000001,-0.4255,-18.5488,-3.8535999999999992,5.7074,B,ohp,medium,37
-0.4143333333333333,0.9156666666666666,-0.32266666666666666,-40.9756,-21.6098,18.1708,B,ohp,medium,37
-0.273,0.845,0.389,6.646,-3.7195,0.762,B,squat,medium,38
-0.288,0.8673333333333333,0.3413333333333333,5.5122,-6.4512,-0.13419999999999996,B,squat,medium,38
-0.2745,0.872,0.3485,5.4146,-1.8168,1.8536000000000001,B,squat,medium,38
-0.25433333333333336,0.8496666666666667,0.2956666666666667,6.5976,-4.6218,4.1828,B,squat,medium,38
-0.201,0.6795,0.244,-8.0854,-15.573000000000002,-3.9756,B,squat,medium,38
-0.22733333333333336,0.6973333333333334,0.3323333333333333,-23.256,-16.9758,-9.6828,B,squat,medium,38
-0.26849999999999996,0.8654999999999999,0.49,-6.9876000000000005,-9.6708,-4.7806,B,squat,medium,38
-0.28633333333333333,0.8853333333333334,0.5443333333333333,-8.2928,-8.1584,-3.6952,B,squat,medium,38
-0.301,0.8374999999999999,0.5375000000000001,-2.7682,-5.2684,-4.0612,B,squat,medium,38
-0.2956666666666667,0.867,0.5846666666666667,1.3414,-3.5732,0.1339999999999999,B,squat,medium,38
-0.347,0.941,0.6715,-12.963400000000002,4.9756,0.39020000000000005,B,squat,medium,38
-0.35200000000000004,0.8893333333333334,0.6709999999999999,-0.5246000000000002,23.4878,4.3172,B,squat,medium,38
-0.3825,0.8360000000000001,0.6,20.3538,6.0363999999999995,5.134,B,squat,medium,38
-0.318,0.8133333333333334,0.47900000000000004,14.305000000000001,0.024399999999999998,6.9268,B,squat,medium,38
-0.218,0.644,0.3235,20.2926,-1.1586,6.6098,B,squat,medium,38
-0.19833333333333333,0.6533333333333333,0.26533333333333337,19.317,-2.9268,6.1828,B,squat,medium,38
-0.2765,0.892,0.2895,12.5242,-1.8780000000000001,6.7562,B,squat,medium,38
-0.256,0.9056666666666667,0.28400000000000003,2.0856,-2.622,3.0124000000000004,B,squat,medium,38
-0.224,0.878,0.28600000000000003,-10.5,1.9880000000000002,2.9997999999999996,B,squat,medium,38
-0.20266666666666666,0.7853333333333333,0.24166666666666667,16.927,-7.2926,-1.134,B,squat,medium,38
-0.1695,0.672,0.1905,-3.683,-10.9756,-2.6218,B,squat,medium,38
-0.24133333333333332,0.8583333333333334,0.2813333333333334,-14.2804,-11.5364,-5.4514000000000005,B,squat,medium,38
-0.2585,0.9624999999999999,0.369,-3.0122,-9.3416,1.7681999999999998,B,squat,medium,38
-0.24866666666666667,0.9293333333333335,0.4086666666666667,-2.939,-5.0734,-1.9268,B,squat,medium,38
-0.251,0.9495,0.41600000000000004,1.9758000000000002,-6.1708,-3.2805999999999997,B,squat,medium,38
-0.3056666666666667,1.0886666666666667,0.49499999999999994,-6.5608,-2.6464,-3.0854,B,squat,medium,38
-0.311,1.02,0.5365,-10.1952,-3.3537999999999997,-1.9756,B,squat,medium,38
-0.2683333333333333,0.9036666666666666,0.5006666666666667,11.6464,2.6952,0.7070000000000001,B,squat,medium,38
-0.2835,0.886,0.487,-15.109800000000002,3.9512,3.8533999999999997,B,squat,medium,38
-0.22233333333333336,0.7826666666666666,0.36199999999999993,32.329,3.8045999999999998,6.3536,B,squat,medium,38
-0.1885,0.674,0.243,8.1586,1.573,2.0246,B,squat,medium,38
-0.21566666666666667,0.7370000000000001,0.23666666666666666,5.8048,2.0122,6.573,B,squat,medium,38
-0.243,0.929,0.291,-1.1461999999999997,-0.32919999999999994,1.3172000000000001,B,squat,medium,38
-0.22599999999999998,0.907,0.29533333333333334,-0.8779999999999999,-1.2806,-0.366,B,squat,medium,38
-0.228,0.8955,0.3005,3.8414,-0.6098,-0.12180000000000005,B,squat,medium,38
-0.24533333333333332,0.8969999999999999,0.278,6.0002,-1.7071999999999998,1.2437999999999998,B,squat,medium,38
-0.2205,0.8360000000000001,0.237,5.5854,-2.6586,0.4025999999999999,B,squat,medium,38
-0.15833333333333333,0.643,0.19299999999999998,-19.5976,-7.9879999999999995,-5.3902,B,squat,medium,38
-0.23299999999999998,0.7825,0.314,-19.0976,-15.0608,-5.9026,B,squat,medium,38
-0.267,0.9356666666666666,0.45199999999999996,1.7806000000000004,-12.950999999999999,-3.1342000000000003,B,squat,medium,38
-0.2415,0.8614999999999999,0.5065,-15.512199999999998,-7.378,-0.9144,B,squat,medium,38
-0.26,0.9063333333333333,0.5293333333333333,12.1708,-0.7318,-1.939,B,squat,medium,38
-0.318,1.0945,0.579,-12.1708,-6.9268,0.9266,B,squat,medium,38
-0.2946666666666667,1.0046666666666666,0.5956666666666667,10.7928,-1.7071999999999996,-0.21960000000000016,B,squat,medium,38
-0.262,0.8725,0.5285,12.1708,8.5124,0.19519999999999998,B,squat,medium,38
-0.27499999999999997,0.8796666666666667,0.454,5.3292,12.5,4.1828,B,squat,medium,38
-0.241,0.829,0.356,17.3414,4.5,5.9144000000000005,B,squat,medium,38
-0.20199999999999999,0.7416666666666667,0.24966666666666668,14.682999999999998,5.2682,5.4512,B,squat,medium,38
-0.186,0.6785000000000001,0.197,-0.7318,-1.9024,0.6462,B,squat,medium,38
-0.24266666666666667,0.8993333333333333,0.247,4.561,-1.061,0.817,B,squat,medium,38
-0.248,0.902,0.2485,0.46319999999999995,-2.6464,1.1708,B,squat,medium,38
-0.2383333333333333,0.9056666666666667,0.273,1.0854,0.244,0.8904,B,squat,medium,38
-0.242,0.907,0.253,3.9024,-1.6827999999999999,-0.7076,B,squat,medium,38
-0.19866666666666666,0.7296666666666667,0.19866666666666666,-7.1584,-4.0123999999999995,-2.9148000000000005,B,squat,medium,38
-0.1865,0.6435,0.2295,-22.7562,-20.707,-4.0485999999999995,B,squat,medium,38
-0.259,0.872,0.4106666666666667,-8.1098,-4.8902,-1.7806000000000002,B,squat,medium,38
-0.2645,0.9339999999999999,0.491,-21.7804,-8.4026,-2.4270000000000005,B,squat,medium,38
-0.27566666666666667,0.9216666666666667,0.5806666666666667,-5.878,-5.378,-0.7196,B,squat,medium,38
-0.3145,1.0365,0.678,-3.7196,-2.2558,-1.2925999999999997,B,squat,medium,38
-0.289,0.9286666666666666,0.6306666666666666,3.3536,-1.0854000000000001,1.366,B,squat,medium,38
-0.243,0.8109999999999999,0.5495,5.597799999999999,1.8050000000000002,1.5366000000000002,B,squat,medium,38
-0.26733333333333337,0.834,0.5213333333333333,16.6466,15.817000000000002,4.2684,B,squat,medium,38
-0.249,0.7715000000000001,0.40549999999999997,9.9026,5.0732,3.4509999999999996,B,squat,medium,38
-0.22633333333333336,0.7046666666666667,0.30233333333333334,13.682999999999998,2.2927999999999997,3.2316000000000003,B,squat,medium,38
-0.2415,0.756,0.2845,9.3538,1.1949999999999998,1.9268,B,squat,medium,38
-0.26766666666666666,0.8696666666666667,0.305,13.073000000000002,-2.0854,2.3172,B,squat,medium,38
-0.254,0.9005000000000001,0.2845,5.256,5.8536,0.7074,B,squat,medium,38
-0.258,0.8946666666666667,0.26033333333333336,2.3048,0.2562000000000001,1.0854,B,squat,medium,38
-0.2465,0.9085,0.2835,-28.048400000000004,23.683,11.3904,B,squat,medium,38
-0.25066666666666665,0.8346666666666667,0.25266666666666665,20.878,-22.5368,-4.3658,B,squat,medium,38
-0.1785,0.647,0.2155,-14.5244,-21.1584,-5.4148,B,squat,medium,38
-0.21666666666666667,0.7266666666666666,0.3436666666666666,-25.0608,-12.6706,-3.0612,B,squat,medium,38
-0.2355,0.8925000000000001,0.53,-7.3902,-5.9266,-0.9024000000000001,B,squat,medium,38
-0.25,0.8850000000000001,0.5213333333333333,-5.7438,-7.0244,-1.866,B,squat,medium,38
-0.271,0.976,0.6385000000000001,-0.04860000000000042,-5.2074,-1.2075999999999998,B,squat,medium,38
-0.292,1.0446666666666666,0.669,1.6098,3.4753999999999996,0.25599999999999995,B,squat,medium,38
-0.289,0.938,0.5780000000000001,11.0122,4.561,-2.0854,B,squat,medium,38
-0.28633333333333333,0.8836666666666666,0.504,23.1584,4.7804,2.7318,B,squat,medium,38
-0.2505,0.8380000000000001,0.358,13.683000000000002,4.6586,3.0119999999999996,B,squat,medium,38
-0.19133333333333333,0.6706666666666666,0.21833333333333335,17.0854,2.2316000000000003,2.427,B,squat,medium,38
-0.20400000000000001,0.692,0.22,-7.939,2.0122,3.3414,B,squat,medium,38
-0.26466666666666666,0.9186666666666667,0.2876666666666667,8.2804,-4.134,1.6583999999999999,B,squat,medium,38
-0.2355,0.881,0.2925,-3.1342,6.2928,4.694999999999999,B,squat,medium,38
-0.2343333333333333,0.8863333333333333,0.3113333333333333,-16.7316,32.5,13.707400000000002,B,squat,medium,38
-0.2645,0.923,0.2865,11.6588,-12.683,0.6097999999999999,B,squat,medium,38
-0.21533333333333335,0.8553333333333333,0.276,4.3414,-19.7194,-3.0976,B,squat,medium,38
-0.16949999999999998,0.687,0.2215,-14.012200000000002,-17.4026,-3.2804,B,squat,medium,38
-0.17600000000000002,0.706,0.322,-27.7926,-17.427,-3.561,B,squat,medium,38
-0.202,0.8514999999999999,0.479,-9.134,-10.5368,-3.1098,B,squat,medium,38
